Department,Job Title,Job Area,Standard Hours,Marital Status,Hourly Rate,FULLTIME_IND,Days in Role,days_employed,Years of Service,Job Code,apprenticeship_ind,Pay Group,term_ind,Days Employed When Survey Sent,Days With Company on Submit of Survey,PC,Division,,Job Title,ED & DHS Average Rating,Immediate Supervisor Average Rating,Communication and Campus Average Rating,Department Morale Rating
58-Fac Admin,Executive Director,Executive Director,40,S,58.65,1,1576,1576,4.317808219,200002,0,H7L,0,0,90,146,South Kentucky,Region D,Executive Director,4.88,5,4.83,4
58-Fac Admin,Business Office Manager,Manager,40,S,31.23,1,1890,1890,5.178082192,200005,1,H7L,0,0,204,154,South Kentucky,Region D,Business Office Manager,5,5,5,5
58-Fac Admin,Division Operations Support,Other,5,M,0,0,363,1722,4.717808219,900018,0,8FX,1,0,236,900,TMS Home Office,Home Office,Division Operations Support,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,M,43.58,1,638,1466,4.016438356,200002,0,H7L,1,0,185,104,North Central Indiana,Region E,Executive Director,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,S,56.95,1,784,784,2.147945205,200002,0,H7L,1,0,32,175,South Kentucky,Region D,Executive Director,0,5,5,5
58-Fac Admin,Cert Resident Care Associate,Other,40,S,17.33,1,125,786,2.153424658,100009,1,H7L,1,0,-613,305,Southwest Indiana,Region C,Cert Resident Care Associate,4,4,4,4
58-Fac Admin,Executive Director,Executive Director,40,M,40.19,1,876,876,2.4,200002,0,H7L,1,0,30,407,Central Ohio,Region J,Executive Director,5,4.88,4,4
58-Fac Admin,Executive Director,Executive Director,40,S,45.74,1,1444,1756,4.810958904,200002,0,H7L,0,0,90,123,Central South Indiana,Region H,Executive Director,5,5,5,5
58-Fac Admin,Business Office Manager,Manager,40,M,28.69,1,1276,1596,4.37260274,200005,1,H7L,1,0,365,422,North Ohio,Region A,Business Office Manager,4.38,4.63,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,18.2,1,1393,1592,4.361643836,200006,1,H7L,0,0,101,424,North Ohio,Region A,AP/Payroll Coordinator,3.88,4.38,3.83,4
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,22.48,1,1638,1638,4.487671233,200006,1,H7L,0,0,92,503,North Michigan,Region B,AP/Payroll Coordinator,4.25,3.88,4.17,4
58-Fac Admin,Business Office Manager,Manager,40,M,29.63,1,1842,1842,5.046575342,200005,1,H7L,0,0,365,180,Southeast Indiana,Region I,Business Office Manager,3.5,3.63,3.5,4
58-Fac Admin,Executive Director,Executive Director,40,M,51.91,1,1222,1222,3.347945205,200002,0,H7L,1,0,93,412,South Ohio,Region G,Executive Director,5,5,5,5
58-Fac Admin,Business Office Manager,Manager,40,M,24.32,1,233,1694,4.64109589,200005,1,H7L,0,0,182,147,South Kentucky,Region D,Business Office Manager,2.38,3.88,3,2
58-Fac Admin,Business Office Manager,Manager,40,M,24.94,1,1116,1116,3.057534247,200005,0,H7L,1,0,182,512,North Michigan,Region B,Business Office Manager,4.5,4.75,4.33,4
58-Fac Admin,Business Office Manager,Manager,40,M,27.1,1,1379,1379,3.778082192,200005,1,H7L,1,0,32,508,North Michigan,Region B,Business Office Manager,4,4,3.83,2
58-Fac Admin,Business Office Manager,Manager,40,S,29.47,1,2121,2121,5.810958904,200005,1,H7L,0,0,365,507,North Michigan,Region B,Business Office Manager,5,5,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,5,M,17.84,0,1288,1288,3.528767123,200006,0,H7L,1,0,385,406,Central Ohio,Region J,AP/Payroll Coordinator,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,M,52.72,1,348,1859,5.093150685,200002,0,H7L,1,0,219,145,South Kentucky,Region D,Executive Director,5,5,5,5
58-Fac Admin,Business Office Manager,Manager,40,M,24.94,1,1116,1116,3.057534247,200005,0,H7L,1,0,90,512,North Michigan,Region B,Business Office Manager,3,3,3,3
58-Fac Admin,Cert Resident Care Associate,Other,40,S,17.33,1,125,786,2.153424658,100009,1,H7L,1,0,-888,305,Southwest Indiana,Region C,Cert Resident Care Associate,5,5,5,5
58-Fac Admin,Cert Resident Care Associate,Other,40,S,17.33,1,125,786,2.153424658,100009,1,H7L,1,0,-796,305,Southwest Indiana,Region C,Cert Resident Care Associate,5,5,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,20.84,1,1694,1694,4.64109589,200006,1,H7L,0,0,224,106,North Central Indiana,Region E,AP/Payroll Coordinator,4.13,4.63,3.5,4
58-Fac Admin,Business Office Manager,Manager,40,M,25.02,1,846,1723,4.720547945,200005,1,H7L,0,0,33,419,South Ohio,Region G,Business Office Manager,5,5,5,5
58-Fac Admin,Business Office Manager,Manager,40,S,26.03,1,1115,1115,3.054794521,200005,1,H7L,1,0,31,101,Southwest Indiana,Region C,Business Office Manager,4.63,4.75,5,4
58-Fac Admin,Executive Director,Executive Director,40,S,48.08,1,197,1540,4.219178082,200002,1,H7L,0,0,30,501,North Michigan,Region B,Executive Director,5,5,4.83,5
58-Fac Admin,Executive Director,Executive Director,40,M,51.91,1,1222,1222,3.347945205,200002,0,H7L,1,0,182,412,South Ohio,Region G,Executive Director,5,5,5,4
58-Fac Admin,Executive Director,Executive Director,40,M,58.26,1,1688,1688,4.624657534,200002,0,H7L,0,0,182,425,South Ohio,Region G,Executive Director,0,4.86,4.2,0
58-Fac Admin,Division Operations Support,Other,5,M,0,0,363,1722,4.717808219,900018,0,8FX,1,0,362,900,TMS Home Office,Home Office,Division Operations Support,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,M,58.26,1,1688,1688,4.624657534,200002,0,H7L,0,0,32,425,South Ohio,Region G,Executive Director,0,5,5,4
58-Fac Admin,Area Executive Director,Director,40,M,55.99,1,157,1534,4.202739726,200020,0,H7L,0,0,31,416,Central Ohio,Region J,Area Executive Director,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,S,44.54,1,776,1093,2.994520548,200002,0,H7L,1,0,32,165,Central South Indiana,Region H,Executive Director,5,5,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,13.44,1,232,783,2.145205479,200006,0,H7L,1,0,94,184,North Indiana,Region F,AP/Payroll Coordinator,4.5,5,5,4
58-Fac Admin,Business Office Manager,Manager,40,M,21.79,1,1541,2086,5.715068493,200005,1,H7L,0,0,365,424,North Ohio,Region A,Business Office Manager,5,5,5,5
58-Fac Admin,Licensed Practical Nurse,Licensed Practical Nurse,40,S,21.51,1,114,2052,5.621917808,100008,1,H7L,0,0,365,415,North Ohio,Region A,Licensed Practical Nurse,5,4.63,3.5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,22.48,1,1638,1638,4.487671233,200006,1,H7L,0,0,36,503,North Michigan,Region B,AP/Payroll Coordinator,4.38,4,4.67,4
58-Fac Admin,Executive Director,Executive Director,40,M,43.58,1,638,1466,4.016438356,200002,0,H7L,1,182,275,104,North Central Indiana,Region E,Executive Director,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,S,56.95,1,784,784,2.147945205,200002,0,H7L,1,365,365,175,South Kentucky,Region D,Executive Director,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,S,47.09,1,1238,1238,3.391780822,200002,1,H7L,1,90,90,164,Southeast Indiana,Region I,Executive Director,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,S,58.65,1,1576,1576,4.317808219,200002,0,H7L,0,182,182,146,South Kentucky,Region D,Executive Director,4.63,5,4,4
58-Fac Admin,Business Office Manager,Manager,40,M,28.66,1,1023,1449,3.969863014,200005,1,H7L,0,90,90,160,Central South Indiana,Region H,Business Office Manager,4.63,4.5,3.67,4
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,20.84,1,1694,1694,4.64109589,200006,1,H7L,0,365,366,106,North Central Indiana,Region E,AP/Payroll Coordinator,3.13,2.38,3,3
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,22.48,1,1638,1638,4.487671233,200006,1,H7L,0,365,378,503,North Michigan,Region B,AP/Payroll Coordinator,3,4.75,3.33,4
58-Fac Admin,Business Office Support,Other,40,M,0,1,85,1336,3.660273973,900019,1,8FX,0,182,182,900,TMS Home Office,Home Office,Business Office Support,5,5,5,4
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,18.62,1,436,436,1.194520548,200006,0,H7L,1,30,30,401,Central Ohio,Region J,AP/Payroll Coordinator,5,5,5,5
58-Fac Admin,Business Office Manager,Manager,40,S,26.03,1,1115,1115,3.054794521,200005,1,H7L,1,182,182,101,Southwest Indiana,Region C,Business Office Manager,5,5,4.33,4
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,19.85,1,1018,1018,2.789041096,200006,1,H7L,1,90,90,302,North Indiana,Region F,AP/Payroll Coordinator,4.5,5,4.2,5
58-Fac Admin,Business Office Manager,Manager,40,S,23.99,1,323,1386,3.797260274,200005,1,H7L,0,90,93,185,North Indiana,Region F,Business Office Manager,4.75,5,3.83,5
58-Fac Admin,Business Office Manager,Manager,40,M,31.73,1,1765,1765,4.835616438,200005,1,H7L,1,365,365,161,Central South Indiana,Region H,Business Office Manager,4.25,4.25,3.5,4
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,19.42,1,364,1013,2.775342466,200006,1,H7L,1,90,90,167,North Central Indiana,Region E,AP/Payroll Coordinator,4.88,4.88,4.83,5
58-Fac Admin,Executive Director,Executive Director,40,S,42.52,1,237,1301,3.564383562,200002,1,H7L,0,182,182,117,Southwest Indiana,Region C,Executive Director,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,M,47.98,1,799,1380,3.780821918,200002,1,H7L,0,30,30,112,North Central Indiana,Region E,Executive Director,4.75,4,4.17,3
58-Fac Admin,Business Office Manager,Manager,40,M,24.32,1,233,1694,4.64109589,200005,1,H7L,0,365,365,147,South Kentucky,Region D,Business Office Manager,4.88,5,4,4
58-Fac Admin,Executive Director,Executive Director,40,S,49.88,1,1106,1380,3.780821918,200002,0,H7L,0,30,30,518,North Michigan,Region B,Executive Director,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,M,46.84,1,962,962,2.635616438,200002,0,H7L,1,182,185,169,North Indiana,Region F,Executive Director,4.88,5,4.67,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,18.2,1,1393,1592,4.361643836,200006,1,H7L,0,365,284,424,North Ohio,Region A,AP/Payroll Coordinator,4.88,5,4.5,5
58-Fac Admin,Area Executive Director,Director,40,M,56.3,1,28,1261,3.454794521,200020,1,H7L,0,90,90,149,Southeast Indiana,Region I,Area Executive Director,4.63,5,3.5,4
58-Fac Admin,Executive Director,Executive Director,40,M,58.26,1,1688,1688,4.624657534,200002,0,H7L,0,365,365,425,South Ohio,Region G,Executive Director,0,4.86,4.67,4
58-Fac Admin,Executive Director,Executive Director,40,M,40.19,1,876,876,2.4,200002,0,H7L,1,182,183,407,Central Ohio,Region J,Executive Director,5,5,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,17.37,1,742,742,2.032876712,200006,0,H7L,1,0,76,186,Southwest Indiana,Region C,AP/Payroll Coordinator,3.75,3.63,3.5,4
58-Fac Admin,Executive Director,Executive Director,40,M,63.76,1,808,808,2.21369863,200002,0,H7L,1,90,95,161,Central South Indiana,Region H,Executive Director,4.5,4.75,5,4
58-Fac Admin,Executive Director,Executive Director,40,M,43.58,1,638,1466,4.016438356,200002,0,H7L,1,182,534,104,North Central Indiana,Region E,Executive Director,5,5,5,5
58-Fac Admin,Business Office Manager,Manager,40,M,22.76,1,506,1317,3.608219178,200005,1,H7L,0,90,91,106,North Central Indiana,Region E,Business Office Manager,5,5,5,5
58-Fac Admin,Area Executive Director,Director,40,M,68.65,1,508,897,2.457534247,200020,0,H7L,0,90,-273,504,North Michigan,Region B,Area Executive Director,5,5,4,4
58-Fac Admin,Executive Director,Executive Director,40,M,54.47,1,420,420,1.150684932,200002,0,H7L,1,90,90,141,North Central Indiana,Region E,Executive Director,4,4.88,0,0
58-Fac Admin,Business Office Manager,Manager,40,S,30.31,1,1671,1671,4.578082192,200005,1,H7L,0,365,452,427,North Ohio,Region A,Business Office Manager,5,5,5,4
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,22.48,1,1638,1638,4.487671233,200006,1,H7L,0,182,182,503,North Michigan,Region B,AP/Payroll Coordinator,3.63,4.63,3.67,4
58-Fac Admin,Business Office Manager,Manager,40,S,23.99,1,323,1386,3.797260274,200005,1,H7L,0,182,183,185,North Indiana,Region F,Business Office Manager,4.13,4.88,3.67,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,19.02,1,1012,1407,3.854794521,200006,1,H7L,0,30,30,110,Southwest Indiana,Region C,AP/Payroll Coordinator,4.75,3.38,4.67,4
58-Fac Admin,Business Office Manager,Manager,40,M,27.1,1,1379,1379,3.778082192,200005,1,H7L,1,365,368,508,North Michigan,Region B,Business Office Manager,3.75,3.88,4.33,4
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,13.44,1,232,783,2.145205479,200006,0,H7L,1,182,184,184,North Indiana,Region F,AP/Payroll Coordinator,4,4.88,4,4
58-Fac Admin,Area Executive Director,Director,40,M,55.99,1,157,1534,4.202739726,200020,0,H7L,0,365,365,416,Central Ohio,Region J,Area Executive Director,5,5,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,19.42,1,364,1013,2.775342466,200006,1,H7L,1,30,30,167,North Central Indiana,Region E,AP/Payroll Coordinator,4.38,4.75,4.17,5
58-Fac Admin,Business Office Manager,Manager,40,M,23.35,1,1318,1318,3.610958904,200005,1,H7L,1,90,90,167,North Central Indiana,Region E,Business Office Manager,4.13,4.88,4,4
58-Fac Admin,Business Office Manager,Manager,40,M,27.92,1,577,577,1.580821918,200005,0,H7L,1,30,30,132,North Indiana,Region F,Business Office Manager,3.13,3.13,3.5,3
58-Fac Admin,Executive Director,Executive Director,40,S,56.95,1,784,784,2.147945205,200002,0,H7L,1,90,91,175,South Kentucky,Region D,Executive Director,5,5,5,4
58-Fac Admin,Executive Director,Executive Director,40,S,56.95,1,784,784,2.147945205,200002,0,H7L,1,182,183,175,South Kentucky,Region D,Executive Director,5,5,5,4
58-Fac Admin,Executive Director,Executive Director,40,M,46.84,1,962,962,2.635616438,200002,0,H7L,1,30,35,169,North Indiana,Region F,Executive Director,4.38,4.75,4,5
58-Fac Admin,Executive Director,Executive Director,40,M,43.58,1,638,1466,4.016438356,200002,0,H7L,1,365,380,104,North Central Indiana,Region E,Executive Director,5,5,5,4
58-Fac Admin,Executive Director,Executive Director,40,S,48.08,1,197,1540,4.219178082,200002,1,H7L,0,90,90,501,North Michigan,Region B,Executive Director,4.5,4.88,4.5,4
58-Fac Admin,Business Office Manager,Manager,40,S,26.03,1,1115,1115,3.054794521,200005,1,H7L,1,90,90,101,Southwest Indiana,Region C,Business Office Manager,4.75,5,4.67,5
58-Fac Admin,Business Office Manager,Manager,40,S,26.03,1,1115,1115,3.054794521,200005,1,H7L,1,365,366,101,Southwest Indiana,Region C,Business Office Manager,5,5,4.83,4
58-Fac Admin,Business Office Manager,Manager,40,S,31.23,1,1890,1890,5.178082192,200005,1,H7L,0,0,441,154,South Kentucky,Region D,Business Office Manager,4.25,4.13,4,4
58-Fac Admin,Executive Director,Executive Director,40,M,46.97,1,945,1241,3.4,200002,0,H7L,1,90,90,186,Southwest Indiana,Region C,Executive Director,4.5,4.75,4,4
58-Fac Admin,Executive Director,Executive Director,40,M,46.84,1,962,962,2.635616438,200002,0,H7L,1,90,93,169,North Indiana,Region F,Executive Director,4.38,4.88,4.67,4
58-Fac Admin,Business Office Manager,Manager,40,M,28.66,1,1023,1449,3.969863014,200005,1,H7L,0,182,197,160,Central South Indiana,Region H,Business Office Manager,5,5,5,5
58-Fac Admin,Administrator,Other,40,M,39.62,1,481,897,2.457534247,200003,0,H7L,1,30,30,401,Central Ohio,Region J,Administrator,5,5,5,5
58-Fac Admin,Business Office Manager,Manager,40,S,23.99,1,323,1386,3.797260274,200005,1,H7L,0,30,43,185,North Indiana,Region F,Business Office Manager,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,S,42.52,1,237,1301,3.564383562,200002,1,H7L,0,90,91,117,Southwest Indiana,Region C,Executive Director,5,5,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,18.22,1,979,979,2.682191781,200006,1,H7L,1,182,207,150,Southeast Indiana,Region I,AP/Payroll Coordinator,3.75,2.63,3.5,3
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,18.35,1,1253,1253,3.432876712,200006,1,H7L,0,30,30,119,Southwest Indiana,Region C,AP/Payroll Coordinator,5,5,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,20.92,1,2366,2366,6.482191781,200006,1,H7L,0,365,371,140,North Indiana,Region F,AP/Payroll Coordinator,4.75,4,4,4
58-Fac Admin,Assistant BOM,Other,20,M,24.89,0,274,2043,5.597260274,200012,1,H7L,1,30,-111,506,North Michigan,Region B,Assistant BOM,5,5,4.5,5
58-Fac Admin,Business Office Manager,Manager,40,M,26.84,1,2778,2778,7.610958904,200005,1,H7L,0,365,364,416,Central Ohio,Region J,Business Office Manager,5,0,4.83,4
58-Fac Admin,Executive Director,Executive Director,40,M,46.84,1,1688,2303,6.309589041,200002,1,H7L,0,30,29,168,North Central Indiana,Region E,Executive Director,4,3.75,3.5,4
58-Fac Admin,Business Office Manager,Manager,40,M,26.16,1,1668,2317,6.347945205,200005,1,H7L,0,30,31,231,South Kentucky,Region D,Business Office Manager,5,5,4.67,5
58-Fac Admin,Executive Director,Executive Director,40,M,48.89,1,1458,2646,7.249315068,200002,0,H7L,0,365,365,148,South Kentucky,Region D,Executive Director,3.25,3.38,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,20.11,1,702,2323,6.364383562,200006,1,H7L,0,90,47,406,Central Ohio,Region J,AP/Payroll Coordinator,4.5,5,4,5
58-Fac Admin,Business Office Manager,Manager,40,S,25.08,1,1671,1671,4.578082192,200005,0,H7L,1,180,188,149,Southeast Indiana,Region I,Business Office Manager,4.88,4.88,4.33,4
58-Fac Admin,Executive Director,Executive Director,40,M,49.5,1,2255,2255,6.178082192,200002,1,H7L,0,365,366,157,Southeast Indiana,Region I,Executive Director,5,5,5,5
58-Fac Admin,Business Office Manager,Manager,40,S,25.08,1,1671,1671,4.578082192,200005,0,H7L,1,90,91,149,Southeast Indiana,Region I,Business Office Manager,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,M,58.57,1,2262,2262,6.197260274,200002,1,H7L,0,90,101,433,Central Ohio,Region J,Executive Director,5,5,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,18.52,1,2085,2281,6.249315068,200006,1,H7L,1,30,29,109,Southeast Indiana,Region I,AP/Payroll Coordinator,5,5,5,5
58-Fac Admin,Business Office Manager,Manager,40,M,29.51,1,2479,2479,6.791780822,200005,1,H7L,0,180,183,164,Southeast Indiana,Region I,Business Office Manager,5,5,4.83,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,20.11,1,702,2323,6.364383562,200006,1,H7L,0,180,182,406,Central Ohio,Region J,AP/Payroll Coordinator,4.63,5,4.67,5
58-Fac Admin,Business Office Manager,Manager,40,S,25.08,1,1671,1671,4.578082192,200005,0,H7L,1,0,36,149,Southeast Indiana,Region I,Business Office Manager,5,5,5,5
58-Fac Admin,Executive Director,Executive Director,40,M,52.72,1,348,1859,5.093150685,200002,0,H7L,1,90,98,145,South Kentucky,Region D,Executive Director,5,5,5,5
58-Fac Admin,Business Office Manager,Manager,5,M,26.47,0,2410,2723,7.460273973,200005,1,H7L,0,365,366,118,Southeast Indiana,Region I,Business Office Manager,5,5,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,17.61,1,1779,1779,4.873972603,200006,0,H7L,1,90,94,144,North Indiana,Region F,AP/Payroll Coordinator,4.63,5,4.5,5
58-Fac Admin,Executive Director,Executive Director,40,M,57.15,1,2297,2297,6.293150685,200002,0,H7L,0,30,33,507,North Michigan,Region B,Executive Director,4.5,4.25,3.83,4
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,21.01,1,2034,2034,5.57260274,200006,1,H7L,1,90,91,176,South Kentucky,Region D,AP/Payroll Coordinator,5,5,5,5
58-Fac Admin,Business Office Manager,Manager,40,S,30.6,1,2311,2311,6.331506849,200005,1,H7L,0,90,95,165,Central South Indiana,Region H,Business Office Manager,5,5,4.83,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,22.61,1,2689,2689,7.367123288,200006,1,H7L,0,365,372,168,North Central Indiana,Region E,AP/Payroll Coordinator,4.88,3.38,4.83,4
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,18.48,1,1262,2170,5.945205479,200006,1,H7L,0,30,25,163,Southwest Indiana,Region C,AP/Payroll Coordinator,4.63,4.88,4.5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,M,18.52,1,2085,2281,6.249315068,200006,1,H7L,1,365,367,109,Southeast Indiana,Region I,AP/Payroll Coordinator,5,5,5,5
58-Fac Admin,AP/Payroll Coordinator,Finance,40,S,17.09,1,1761,1942,5.320547945,200006,1,H7L,1,365,366,149,Southeast Indiana,Region I,AP/Payroll Coordinator,5,4.88,4.17,5
58-Fac Admin,Business Office Manager,Manager,40,M,21.34,1,184,2058,5.638356164,200005,1,H7L,0,180,182,184,North Indiana,Region F,Business Office Manager,4.57,5,4,5
